sample	unclassified-kra_unclassified-seq_ERR9709202__merged	unclassified-kra_unclassified-seq_ERR9709203__merged	unclassified-kra_unclassified-seq_ERR9709204__merged	unclassified-kra_unclassified-seq_ERR9709206__merged	unclassified-kra_unclassified-seq_ERR9709208__merged	unclassified-kra_unclassified-seq_ERR9709209__merged	unclassified-kra_unclassified-seq_ERR9709210__merged	unclassified-kra_unclassified-seq_ERR9709211__merged	unclassified-kra_unclassified-seq_ERR9709212__merged	unclassified-kra_unclassified-seq_ERR9709213__merged	unclassified-kra_unclassified-seq_ERR9709214__merged	unclassified-kra_unclassified-seq_ERR9709215__merged	unclassified-kra_unclassified-seq_ERR9709216__merged	unclassified-kra_unclassified-seq_ERR9709217__merged	unclassified-kra_unclassified-seq_ERR9709218__merged	unclassified-kra_unclassified-seq_ERR9709219__merged	unclassified-kra_unclassified-seq_ERR9709220__merged	unclassified-kra_unclassified-seq_ERR9709221__merged	unclassified-kra_unclassified-seq_ERR9709224__merged	unclassified-kra_unclassified-seq_ERR9709225__merged	unclassified-kra_unclassified-seq_ERR9709226__merged	unclassified-kra_unclassified-seq_ERR9709227__merged	unclassified-kra_unclassified-seq_ERR9709228__merged	unclassified-kra_unclassified-seq_ERR9709230__merged	unclassified-kra_unclassified-seq_ERR9709231__merged	unclassified-kra_unclassified-seq_ERR9709234__merged	unclassified-kra_unclassified-seq_ERR9709235__merged	unclassified-kra_unclassified-seq_ERR9709236__merged	unclassified-kra_unclassified-seq_ERR9709238__merged	unclassified-kra_unclassified-seq_ERR9709240__merged	unclassified-kra_unclassified-seq_ERR9709241__merged	unclassified-kra_unclassified-seq_ERR9709242__merged	unclassified-kra_unclassified-seq_ERR9709243__merged	unclassified-kra_unclassified-seq_ERR9709244__merged	unclassified-kra_unclassified-seq_ERR9709245__merged	unclassified-kra_unclassified-seq_ERR9709246__merged	unclassified-kra_unclassified-seq_ERR9709247__merged	unclassified-kra_unclassified-seq_ERR9709248__merged	unclassified-kra_unclassified-seq_ERR9709249__merged	unclassified-kra_unclassified-seq_ERR9709251__merged	unclassified-kra_unclassified-seq_ERR9709252__merged	unclassified-kra_unclassified-seq_ERR9709253__merged
unclassified-kra_unclassified-seq_ERR9709202__merged	0.0	0.001352934141088292	0.002673392421215931	0.0023219552302076764	0.0025747451568202064	0.002894865815332258	0.0028118822063238525	0.0024336417217784155	0.0022681737438310554	0.0026319932904226256	0.002494585957772999	0.0023459875082336343	0.0030190137614262706	0.0024381026272999934	0.0022428780199474072	0.002800570148261192	0.0023801045808483114	0.0026199759134777237	0.0024568036670378737	0.002604633093897042	0.0023867718520524817	0.002357896050007723	0.0028217034486904807	0.002524272651740459	0.0026114577269966115	0.0026543900644846992	0.0028520175435429768	0.00232055639903016	0.002480213128856409	0.002254309499563642	0.0020172521104456346	0.0026109204711240153	0.0027530057486070893	0.002982011610464586	0.0027062084910566436	0.002601987878994767	0.002952700455868616	0.0022931992211207464	0.0026650282470237555	0.003723144316493181	0.002939340189742325	0.0023243472092816055
unclassified-kra_unclassified-seq_ERR9709203__merged	0.0025451669222491275	0.0	0.002952767915384491	0.0022698088891401798	0.003039506754220521	0.0036341942030058815	0.003492000409363005	0.0027035232646871626	0.002958013423255424	0.003132721883841995	0.0025843794498479353	0.002959102257249551	0.0030310700941045938	0.0029178923404071648	0.0027347238281910336	0.003284224942585991	0.0020873502582441743	0.003201464489013004	0.003190073240102298	0.0031126800807769047	0.002681268204232364	0.0025768385650889363	0.002695283447495019	0.0028693885823045267	0.003178531224143949	0.0026880365974968614	0.0030461692199471864	0.0024666296742308982	0.002898786036889648	0.0030043871971200736	0.0027047689318783173	0.002491325976967995	0.003400484337498406	0.0029259608128948977	0.003288385551238286	0.0032015038894651375	0.003289403486233906	0.002736121418241171	0.0031929238616540427	0.004183227513451197	0.003367181689433897	0.0026586399650564726
unclassified-kra_unclassified-seq_ERR9709204__merged	0.002515716181435379	0.0016123217657982582	0.0	0.002133395698788416	0.0024019156851517844	0.0027844713590844403	0.0027249228317648647	0.0025575090787333366	0.0021508134875047086	0.0027278890623964485	0.0023917756458664754	0.0021704443942902043	0.0029839392571073793	0.002748252916684949	0.0022678978142594455	0.0024433121944002207	0.002102088250227197	0.002419454098827132	0.002393122265292631	0.0030096288890899743	0.002588569670236864	0.0025317044134051995	0.002422341181871631	0.00259665334353397	0.002321799246576327	0.0020941762819550657	0.0026231899658078497	0.0020194125534488397	0.002963791942826946	0.002491261428794727	0.0023317647461798606	0.0023071369059933285	0.002799971038026609	0.002555611188103726	0.0029140562434362477	0.0026501294074059967	0.0024980160263894896	0.0024943260403988243	0.0024086154041576863	0.0035504750917785825	0.002734294794234249	0.002174895872417554
unclassified-kra_unclassified-seq_ERR9709206__merged	0.0027913130254991997	0.0015411011915668058	0.0027541171025373306	0.0	0.002373841458249249	0.00292297763194716	0.0030241316782272498	0.00229872805547898	0.0026727277487867936	0.0026362099770558104	0.002118665587907567	0.0022277758255659402	0.0029386193007948087	0.002558138606053827	0.002232906855523284	0.003256787367606415	0.001967957497793657	0.0028313360251840383	0.0023836156757165968	0.002856707729813563	0.002638583274897107	0.002422615343766263	0.002380220032715359	0.002300693579282448	0.0028180112178428566	0.002819046054545406	0.0026173157556786788	0.0020994218132390765	0.0024827034046031636	0.002275260600301055	0.0023978036070891147	0.0023953435677644755	0.0026354350427329506	0.0027161397091031068	0.002826334118906565	0.0027190204272371232	0.0029247623822198907	0.0023938694979319776	0.0022501859725828277	0.0038360683336820505	0.002919995025058187	0.0024010598972792558
unclassified-kra_unclassified-seq_ERR9709208__merged	0.00269159158089721	0.0019548983652560572	0.002675777661838832	0.0020169213802830937	0.0	0.0026147201359565963	0.0028751320197646386	0.002381680458964531	0.002586900921169066	0.002408927376333453	0.0026476966681544694	0.0019291282384810027	0.0029065845808123945	0.002316821214361488	0.002143314278560453	0.0029139239480011213	0.00244884574849733	0.0029798693310610735	0.002532611153758453	0.0026546411863870942	0.0027138866777452536	0.0020797595302253576	0.0029446914720089572	0.002745319277163228	0.002607689470410599	0.0023776526499948115	0.0024740407120799365	0.0022221437865668665	0.002736592891549633	0.0025381566838565362	0.0024888086558662067	0.0022508990624290175	0.0027189023365579664	0.0024637285764436355	0.0024844902465528296	0.002286949544221951	0.0027740105805847187	0.00252887215945427	0.0023523943805514222	0.003346055889968161	0.002747355798984962	0.002060794721405028
unclassified-kra_unclassified-seq_ERR9709209__merged	0.002684251267678951	0.0022362740444789907	0.0027452819296877474	0.00224629773979832	0.0022920196227494867	0.0	0.0028741454285257134	0.0024253171461284346	0.0023208439428689994	0.0028451450111996305	0.0021307528066356694	0.0024130609927278663	0.002846515970097439	0.0023158198697154166	0.0022843833142023326	0.0027352728536361075	0.0020029909755143113	0.0024614662516407237	0.002523760425611781	0.0027369648785352647	0.0025131759164258973	0.002168731750415676	0.002538245793521083	0.00264471567327153	0.0025690939536158262	0.002541248511898746	0.0028371517328913093	0.0018620034566622775	0.002599297761651752	0.0026157043008517866	0.0026029158749730527	0.0025660922343823385	0.0023687757614299153	0.0025521841796541877	0.002677524853217278	0.0027920135584230824	0.003065118203319261	0.0023405052767942356	0.002537757672372737	0.0037374263775457523	0.0029676897343348337	0.002073299668142574
unclassified-kra_unclassified-seq_ERR9709210__merged	0.002362434365398833	0.0018554077057409378	0.0024361776998474876	0.002108033720808681	0.002308014331529603	0.0026307437526705405	0.0	0.0023927100223621713	0.002533950720776528	0.002750709006756688	0.002224486529789613	0.001836998368290246	0.0029026485543653465	0.0029463894623971113	0.0026368205078657354	0.002740474607118168	0.0020163977010409307	0.002664202111752862	0.0024327033957064867	0.0025031555195897783	0.002567708478059672	0.0024882656007508	0.002314320662407789	0.0027939749154271922	0.002590207970803907	0.002368218004702635	0.0022732488595062607	0.0018543389577792323	0.0024708764159496518	0.002277987121795133	0.00241620349162827	0.002547520711979673	0.0024758162750240305	0.002503391072213116	0.002742330735299898	0.0021751964851496664	0.002304610067313347	0.002030167581217225	0.002627303068652425	0.0036331970029549803	0.002727231483035957	0.002215690492407334
unclassified-kra_unclassified-seq_ERR9709211__merged	0.0025514631069460084	0.001631801046502031	0.0028303007248776505	0.0019503094571548978	0.002384973192594455	0.0027415513329949077	0.0029579422879312026	0.0	0.002305565145647621	0.002928290498516277	0.0021766917543955583	0.0024225013820058736	0.0026790530805437134	0.002928578117078496	0.002644816640879059	0.0025245644369276815	0.002320205862748289	0.002628682393223898	0.002561629815260069	0.0023854356869408362	0.002873389950078568	0.0024643645242072264	0.0026284584395316326	0.002412422371883141	0.0027616811543530336	0.0024028392228967275	0.0024738319196826158	0.0019205772444402579	0.002478426765028986	0.002069491488969194	0.0025047499541492953	0.002463769577920155	0.0027480133689688304	0.002435514402296194	0.003068662630122562	0.00270105935582405	0.00275375787307586	0.002530648616378678	0.002232656389627936	0.0035353474553160838	0.0025092144688243553	0.0019966298158714557
unclassified-kra_unclassified-seq_ERR9709212__merged	0.002417475867406089	0.0019072507550018552	0.002455821233126971	0.0023528332919041575	0.0026215025555286152	0.0026791267761619715	0.0031368243103622453	0.002335195801501157	0.0	0.002532570677359869	0.0022693573818908337	0.002042347768381429	0.003179598689281705	0.00237287867851877	0.0025326081437980633	0.0027636205668477402	0.0020785536997316	0.00258199114554623	0.0025102871106475353	0.002746712483385685	0.0026920634584143223	0.002988669000883998	0.0026996638992101553	0.0028245260254593004	0.0026752330189521753	0.0023075195986372323	0.0029429993310033293	0.001989783080963995	0.0023773952207522065	0.002665562397881689	0.0020845964386316767	0.0021596511204759433	0.002429318144542492	0.002725726793167877	0.002892947606431289	0.0028229134552798765	0.0028566583416877256	0.0021703631443705895	0.0022689643553716536	0.0033454542286348522	0.003110594749337597	0.002519346166353952
unclassified-kra_unclassified-seq_ERR9709213__merged	0.0023977254113783427	0.0017169681879281291	0.0026610999301981695	0.0019387674518645348	0.0020640898776783053	0.002816250703001149	0.0029659451570370984	0.002583068353886097	0.00215181605590894	0.0	0.0018306751457485347	0.001830940128213193	0.0029203333988584864	0.0024937211361177776	0.0023903115579134424	0.0030139134868354656	0.0015669806852964877	0.0023144255831362825	0.0025302728257510987	0.002886492711960979	0.002810247760079865	0.0024017453648227586	0.0027312966875142203	0.0025917905540039044	0.002518618998405609	0.002421458183095423	0.002695419634617436	0.001991313608833646	0.002212782517716682	0.0020645009543855857	0.0026426355203990003	0.0022050241345608693	0.0026567666127197305	0.0024652667626806793	0.0025597857945745413	0.0024685999779674637	0.0028362981176753756	0.0018463078300124574	0.0018247806797230726	0.003267086804945031	0.002552071689220583	0.0019236478701231984
