sample	unclassified-kra_unclassified-seq_ERR9709202__merged	unclassified-kra_unclassified-seq_ERR9709203__merged	unclassified-kra_unclassified-seq_ERR9709204__merged	unclassified-kra_unclassified-seq_ERR9709206__merged	unclassified-kra_unclassified-seq_ERR9709208__merged	unclassified-kra_unclassified-seq_ERR9709209__merged	unclassified-kra_unclassified-seq_ERR9709210__merged	unclassified-kra_unclassified-seq_ERR9709211__merged	unclassified-kra_unclassified-seq_ERR9709212__merged	unclassified-kra_unclassified-seq_ERR9709213__merged	unclassified-kra_unclassified-seq_ERR9709214__merged	unclassified-kra_unclassified-seq_ERR9709215__merged	unclassified-kra_unclassified-seq_ERR9709216__merged	unclassified-kra_unclassified-seq_ERR9709217__merged	unclassified-kra_unclassified-seq_ERR9709218__merged	unclassified-kra_unclassified-seq_ERR9709219__merged	unclassified-kra_unclassified-seq_ERR9709220__merged	unclassified-kra_unclassified-seq_ERR9709221__merged	unclassified-kra_unclassified-seq_ERR9709224__merged	unclassified-kra_unclassified-seq_ERR9709225__merged	unclassified-kra_unclassified-seq_ERR9709226__merged	unclassified-kra_unclassified-seq_ERR9709227__merged	unclassified-kra_unclassified-seq_ERR9709228__merged	unclassified-kra_unclassified-seq_ERR9709230__merged	unclassified-kra_unclassified-seq_ERR9709231__merged	unclassified-kra_unclassified-seq_ERR9709234__merged	unclassified-kra_unclassified-seq_ERR9709235__merged	unclassified-kra_unclassified-seq_ERR9709236__merged	unclassified-kra_unclassified-seq_ERR9709238__merged	unclassified-kra_unclassified-seq_ERR9709240__merged	unclassified-kra_unclassified-seq_ERR9709241__merged	unclassified-kra_unclassified-seq_ERR9709242__merged	unclassified-kra_unclassified-seq_ERR9709243__merged	unclassified-kra_unclassified-seq_ERR9709244__merged	unclassified-kra_unclassified-seq_ERR9709245__merged	unclassified-kra_unclassified-seq_ERR9709246__merged	unclassified-kra_unclassified-seq_ERR9709247__merged	unclassified-kra_unclassified-seq_ERR9709248__merged	unclassified-kra_unclassified-seq_ERR9709249__merged	unclassified-kra_unclassified-seq_ERR9709251__merged	unclassified-kra_unclassified-seq_ERR9709252__merged	unclassified-kra_unclassified-seq_ERR9709253__merged
unclassified-kra_unclassified-seq_ERR9709202__merged	0.0	0.002413185428421394	0.0027109428956133552	0.002170317471191119	0.002677320245481285	0.0025372450180186634	0.0021060808719632895	0.002618258642952287	0.002251683643533675	0.00229220761270299	0.0029143860063017835	0.0022252630106421867	0.0028823294302312563	0.0026906056344268015	0.0025753228852445353	0.002308551687278726	0.0022034187431059227	0.0025407963994765748	0.002065946248969497	0.0025601529431573677	0.002220980508858772	0.0020287948657281563	0.0022778320839045296	0.0024834452437170196	0.002552187583330978	0.0027305401778180416	0.0024821220052705373	0.0023103877473130696	0.0022180354804788305	0.0025442744649708526	0.002168263035402185	0.0030198085646280237	0.00247955043342285	0.0027851316170421914	0.002343580505714149	0.0021527480128944454	0.0033365773135878296	0.002803820190800499	0.0029552198657604167	0.003250480955988455	0.0025640971243845456	0.0026612249568523927
unclassified-kra_unclassified-seq_ERR9709203__merged	0.002413185428421394	0.0	0.0022988024062903234	0.0017434817200677744	0.0029308339239678682	0.002563343445860955	0.0028779411728119264	0.001978082480351917	0.0024095521149143373	0.002352695066531574	0.0024197981426743453	0.002324536286128609	0.0029791383546482475	0.002587765847172241	0.0023079317908080155	0.0027832538688579156	0.002322430587543778	0.0031517250875172653	0.0027211180320360073	0.002933612507234895	0.001943618864278851	0.001919775432656201	0.0026281487592622055	0.0029875104074632564	0.002580462670081496	0.0025895515170593075	0.002747838953336079	0.00209916869716964	0.0023185388028365006	0.0025280279138678585	0.0024043380368815592	0.0027760531553229217	0.002952244077261912	0.0024363368731431523	0.0028083531547694607	0.0023433713711208393	0.0026240199526252894	0.0021876283066206703	0.0030785912375159707	0.003006429551640988	0.0024637047713162996	0.0018135695549107433
unclassified-kra_unclassified-seq_ERR9709204__merged	0.0027109428956133552	0.0022988024062903234	0.0	0.0024529518366144254	0.0023933044652163504	0.0030496511587427833	0.0025103025814332547	0.00261290500704503	0.0022644137332817893	0.002605245084195573	0.002572020176813794	0.0022313755890258635	0.002917232413418125	0.0026983655413805874	0.002207313761606877	0.002408064615711969	0.0025630393306675936	0.0031997625787613115	0.0022368633066733867	0.002715210286018621	0.0028005994200079876	0.0028733751946196096	0.0029615646153345887	0.002734160130135832	0.0022264747254199246	0.002573538216773197	0.0029137304188542323	0.0023592832957023413	0.003295642966640866	0.003095927446609803	0.0027082769095945203	0.0029785854049678706	0.003116104080754467	0.0025295504783895417	0.002719244859906822	0.0023928161405263326	0.0029451892614029695	0.0031043139081440296	0.002638206097025142	0.002802360801837267	0.0025759105692012563	0.0023373971561591045
unclassified-kra_unclassified-seq_ERR9709206__merged	0.002170317471191119	0.0017434817200677744	0.0024529518366144254	0.0	0.00208917462883218	0.002054319673258642	0.0025935457742447543	0.0017695866269209493	0.0019063411416718745	0.0019949446765693546	0.0018845309301602775	0.001807079358899566	0.0019784859435374447	0.0019291451766914047	0.0018553463701185269	0.0026814226052224166	0.0022432139366532766	0.002251212853177531	0.002214909246491148	0.002335799557597884	0.0022355608848667607	0.00175901265801226	0.0019085177943484188	0.001896226212142249	0.002182583046967723	0.0022208444966531626	0.0021597465939805494	0.0023238410940630283	0.0019207044595693779	0.0023349547957260963	0.002109572588286479	0.0024875432254523044	0.002180523462961048	0.002222183189017568	0.002512956433219138	0.002258830607305251	0.0023829890512406804	0.002078285212643749	0.002168579275684368	0.0029606841272379336	0.0020076052015176593	0.002262997364154584
unclassified-kra_unclassified-seq_ERR9709208__merged	0.002677320245481285	0.0029308339239678682	0.0023933044652163504	0.00208917462883218	0.0	0.002689345858266301	0.0025560739621985906	0.0024092838101843483	0.0023071879484901636	0.00239656849386094	0.0027777857873900746	0.002391741287221305	0.0028762651597642463	0.002483160936990303	0.0021203690450005697	0.0025228926837607135	0.0023861265685125588	0.0028694656319093736	0.0029282361055950057	0.0027408071709597026	0.0026667433934020046	0.0019965034892198696	0.002566156388722929	0.002428287359645287	0.002593238857993896	0.0025467787258487418	0.0022057367176787634	0.0026627751958470114	0.0024094189993060233	0.0026362163810098593	0.0023322207210615398	0.0026891296006631427	0.002808961787447384	0.0025355132007155445	0.002062415884299229	0.0027182957361251425	0.0024095524893733566	0.002797268102858963	0.0021209889565872997	0.003048674735899981	0.0022741125505909565	0.0018057431579524552
unclassified-kra_unclassified-seq_ERR9709209__merged	0.0025372450180186634	0.002563343445860955	0.0030496511587427833	0.002054319673258642	0.002689345858266301	0.0	0.0028327691890804862	0.0027674319505966993	0.002179585621217006	0.00216227802988167	0.0020527054278882684	0.002480543005099922	0.0023705111650040855	0.0023617576056290668	0.0020669908692215744	0.0022841676157662194	0.0027764365943725444	0.0022221692408771476	0.002944071528919734	0.002628758814597898	0.002224520032366839	0.002387070486076892	0.0023106346370600495	0.002524168247920011	0.0022591276659326143	0.0026062618440113594	0.0022775010019596698	0.0025085060750074106	0.0026455687112021398	0.0027026350627055162	0.002465714581551426	0.0027539912415971424	0.0023326894923680896	0.0028627856771729077	0.002836484978282705	0.002259097678220967	0.0028975420070722624	0.0022460386397741283	0.0027924760146209593	0.003379909235179057	0.0023710530753628944	0.0022883825937555224
unclassified-kra_unclassified-seq_ERR9709210__merged	0.0021060808719632895	0.0028779411728119264	0.0025103025814332547	0.0025935457742447543	0.0025560739621985906	0.0028327691890804862	0.0	0.002347909048575181	0.0024433489126489683	0.0019140416952095896	0.002726063356810471	0.002451964604189616	0.0029275913405474308	0.0027837834452749677	0.0021948856663165373	0.002853666957273737	0.002420480977579631	0.0027266625664358335	0.0028160341060184946	0.0029296364044831824	0.0025359398122541954	0.002624382783082968	0.0021075956297057497	0.003019504007423457	0.0026617779158802923	0.002503276852687586	0.0028043718471731927	0.00255399644860288	0.002808932605659842	0.002876351437993141	0.0026080873388877324	0.0030458630709293555	0.0029749363542916907	0.0027807810847390035	0.002921112853425889	0.002531474478397855	0.0025429986679630368	0.003165783110069098	0.002976455251291199	0.002582393200098232	0.002727193882815282	0.002831350598079818
unclassified-kra_unclassified-seq_ERR9709211__merged	0.002618258642952287	0.001978082480351917	0.00261290500704503	0.0017695866269209493	0.0024092838101843483	0.0027674319505966993	0.002347909048575181	0.0	0.0017441863006151248	0.002395348583918766	0.0027447095581859537	0.0025398358639672214	0.0028023143813770135	0.0026460490758929422	0.002474930543659215	0.0023620422074378533	0.0024580852280959853	0.0029668177635705506	0.0024074026274544247	0.0029102460035715927	0.0025930346815336014	0.0024188435859797686	0.002911014092958353	0.002515324808057273	0.002741518737443105	0.002628287891164649	0.0022989977642148274	0.002601345696092938	0.0025461230561433235	0.0026662434510427158	0.0024936457167430426	0.0027281100103059286	0.0027336808103288757	0.002896205110815009	0.0026510194704170154	0.0028311352505933085	0.0025808034338342667	0.0028015531500115154	0.0025948648085716286	0.0029446000027645303	0.00238989391686828	0.002074618643776671
unclassified-kra_unclassified-seq_ERR9709212__merged	0.002251683643533675	0.0024095521149143373	0.0022644137332817893	0.0019063411416718745	0.0023071879484901636	0.002179585621217006	0.0024433489126489683	0.0017441863006151248	0.0	0.0018354537929491377	0.002080494353144613	0.002228283728287095	0.0025632896081871914	0.001859126589472404	0.0020516889229528212	0.0021406671224408758	0.0026130808794035953	0.0023993155953437872	0.002141262135376021	0.002365890616326083	0.0023475367960399396	0.002642585927677299	0.0020256343343540983	0.002334896592342095	0.0027652640207198598	0.0020906705366580125	0.0026087190226866674	0.0019894857963047574	0.00211336180570576	0.0025701823680396307	0.0016700013686464787	0.0022565294716374584	0.0022129296747440685	0.002237951652646175	0.002502807946744734	0.0026463688097546623	0.003081052543830398	0.002417436876223311	0.00198863791042736	0.0025361667346355254	0.0023318037390263058	0.0024096806741151777
unclassified-kra_unclassified-seq_ERR9709213__merged	0.00229220761270299	0.002352695066531574	0.002605245084195573	0.0019949446765693546	0.00239656849386094	0.00216227802988167	0.0019140416952095896	0.002395348583918766	0.0018354537929491377	0.0	0.0015689078552650892	0.0019044111424313392	0.0025458431530283043	0.0021473709129800067	0.0020604318828465473	0.0025825363059712725	0.0021820013317342957	0.002273433966396121	0.002588515656494983	0.0033040258078920193	0.002627074845247712	0.002357972299185107	0.0024021817028548886	0.00227686590160181	0.0022385178886292767	0.002653460864925461	0.00225973383127942	0.0023293770236804123	0.002271457087773654	0.00241044607696439	0.002522315694518995	0.001962618714512643	0.002411785642454478	0.002294833639760907	0.0026677762538488414	0.0019050059531787733	0.002930869486233445	0.0018477452506694414	0.0023006298263558156	0.0025132400183245363	0.0019476181780110347	0.002076116951800655
